gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
1930800113,d415c253-4d61-4459-9d25-4015b9084fb0,d6827dd7-31cc-43a7-8af3-77dfc41c4b5e,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha angustifolia,,SPECIES,Typha angustifolia L.,Typha angustifolia L.,L.,US,Banks of the Mystic River.  West Newford.,Massachusetts,,,ae447c50-b8a8-11d8-92a4-b8a03c50a862,42.422318,-71.132831,3036.0,,,,,,###############################################################################################################################################################################################################################################################,27,6,1887,5289461,5289461,PRESERVED_SPECIMEN,NY,NY,02432386,s.n.,,,CC0_1_0,The New York Botanical Garden,T. Morong,,,1/4/2020 11:24,StillImage,
1929029604,d415c253-4d61-4459-9d25-4015b9084fb0,59364f5e-d4f1-488d-b4df-6e5181451c48,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha angustifolia,,SPECIES,Typha angustifolia L.,Typha angustifolia L.,,US,Quaise.  Nantucket.,Massachusetts,,,ae447c50-b8a8-11d8-92a4-b8a03c50a862,41.294011,-70.03557,3036.0,,,,,,###############################################################################################################################################################################################################################################################,1,7,1887,5289461,5289461,PRESERVED_SPECIMEN,NY,NY,02432402,s.n.,,,CC0_1_0,The New York Botanical Garden,Collector unknown,,,1/4/2020 11:24,StillImage,
1321372989,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3b874510e-0f0b-4bd9-9a3d-5bdc7da09e4c,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha angustifolia,,SPECIES,Typha angustifolia L.,Typha angustifolia,L.,US,Shore of Potomac River,Virginia,,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,,,,,,,,,###############################################################################################################################################################################################################################################################,,6,1887,5289461,5289461,PRESERVED_SPECIMEN,US,Botany,151803,s.n.,,,CC0_1_0,,G. McCarthy,,,1/15/2020 5:05,,
1317601388,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/311a4fd63-ea14-4834-809f-42482df1baca,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha angustifolia,,SPECIES,Typha angustifolia L.,Typha angustifolia,L.,US,Nantucket,Massachusetts,,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,,,,,,,,,###############################################################################################################################################################################################################################################################,,7,1887,5289461,5289461,PRESERVED_SPECIMEN,US,Botany,19360,s.n.,,,CC0_1_0,,T. Morong,,,1/15/2020 5:05,,
1998773264,861e6afe-f762-11e1-a439-00145eb45e9a,6a581970-1e81-11e5-b5e0-001ec9fd629b,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha angustifolia,,SPECIES,Typha angustifolia L.,Typha angustifolia Linnaeus,Linnaeus,US,Needham,Massachusetts,present,,485ff490-e3b7-11db-9acc-b8a03c50a862,,,,,,,,,###############################################################################################################################################################################################################################################################,22,6,1889,5289461,5289461,PRESERVED_SPECIMEN,NEBC,NEBC,barcode-00666102,,,,CC_BY_4_0,President and Fellows of Harvard College,[no data available],,,11/13/2019 16:14,StillImage,
1929642551,d415c253-4d61-4459-9d25-4015b9084fb0,84bcee05-7777-4c1a-9d1d-b8f6ee351481,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha angustifolia,,SPECIES,Typha angustifolia L.,Typha angustifolia L.,,US,"Morris Pond, Yonkers, NY.",New York,,,ae447c50-b8a8-11d8-92a4-b8a03c50a862,,,,,,,,,###############################################################################################################################################################################################################################################################,19,6,1889,5289461,5289461,PRESERVED_SPECIMEN,NY,NY,02432366,s.n.,,,CC0_1_0,The New York Botanical Garden,J. I. Northrop,,,1/4/2020 11:24,StillImage,
1258914183,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:1675706,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha angustifolia,,SPECIES,Typha angustifolia L.,Typha angustifolia L.,L.,US,Range: throughout,Missouri,,,90fd6680-349f-11d8-aa2d-b8a03c50a862,,,,,,,,,###############################################################################################################################################################################################################################################################,6,6,1889,5289461,5289461,PRESERVED_SPECIMEN,MO,MO,1675706,Bush 2624,,,CC_BY_4_0,Missouri Botanical Garden,Benjamin F. Bush,,,1/10/2020 2:09,,
1228276613,90c853e6-56bd-480b-8e8f-6285c3f8d42b,68488d75-8720-4b53-ba91-4d0c4dfd9e81,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha angustifolia,,SPECIES,Typha angustifolia L.,Typha angustifolia L.,,US,,New York,,,7b8aff00-a9f8-11d8-944b-b8a03c50a862,40.583438,-74.149588,,,,,,,###############################################################################################################################################################################################################################################################,12,7,1889,5289461,5289461,PRESERVED_SPECIMEN,F,Botany,V0283741F,s.n.,,,CC0_1_0,The Field Museum of Natural History,J. K. Small,,,11/13/2019 12:35,StillImage,GEODETIC_DATUM_ASSUMED_WGS84
1928671737,d415c253-4d61-4459-9d25-4015b9084fb0,3fecb8ab-0f2c-4171-9fae-0b84039f49bd,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha angustifolia,,SPECIES,Typha angustifolia L.,Typha angustifolia L.,,CA,Kingston.,Ontario,,,ae447c50-b8a8-11d8-92a4-b8a03c50a862,44.233333,-76.483333,24839.0,,,,,,###############################################################################################################################################################################################################################################################,29,7,1890,5289461,5289461,PRESERVED_SPECIMEN,NY,NY,02432374,s.n.,,,CC0_1_0,The New York Botanical Garden,J. Fowler,,,1/4/2020 11:24,StillImage,
1851652433,17d312c2-9ab3-4aca-a383-6af5fb79dca0,urn:catalog:BUF:Botany:65293,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha angustifolia,,SPECIES,Typha angustifolia L.,Typha angustifolia,Linnaeus,CA,",, Kingston,",Ontario,present,,6868c999-a2f9-4728-87a5-e7a43a35f420,,,,,,,,,###############################################################################################################################################################################################################################################################,29,7,1890,5289461,5289461,PRESERVED_SPECIMEN,BUF,Botany,65293,,,,CC0_1_0,,"Fowler, J.",,NATIVE,11/13/2019 8:34,,
1320045093,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/37dbbe7db-5bb3-429a-89e1-28da1a95e322,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha angustifolia,,SPECIES,Typha angustifolia L.,Typha angustifolia,L.,CA,Kingston,Ontario,,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,,,,,,,,,###############################################################################################################################################################################################################################################################,29,7,1890,5289461,5289461,PRESERVED_SPECIMEN,US,Botany,19359,s.n.,,,CC0_1_0,,J. P. Fowler,,,1/15/2020 5:05,,
1928219148,d415c253-4d61-4459-9d25-4015b9084fb0,1fcdeab3-8ea1-46a7-9cd2-6e71da4f133a,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha angustifolia,,SPECIES,Typha angustifolia L.,Typha angustifolia L.,,US,"New [Lane, Jt.]",,,,ae447c50-b8a8-11d8-92a4-b8a03c50a862,,,,,,,,,###############################################################################################################################################################################################################################################################,28,6,1891,5289461,5289461,PRESERVED_SPECIMEN,NY,NY,02432415,s.n.,,,CC0_1_0,The New York Botanical Garden,Collector unknown,,,1/4/2020 11:24,StillImage,
1928184799,d415c253-4d61-4459-9d25-4015b9084fb0,1d389732-b23a-42c3-8dfd-ca69a1c47eda,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha angustifolia,,SPECIES,Typha angustifolia L.,Typha angustifolia L.,L.,US,Kirkville.,New York,,,ae447c50-b8a8-11d8-92a4-b8a03c50a862,43.075067,-75.951862,3036.0,,,,,,###############################################################################################################################################################################################################################################################,,7,1891,5289461,5289461,PRESERVED_SPECIMEN,NY,NY,02432428,3157,,,CC0_1_0,The New York Botanical Garden,L. M. Underwood,,,1/4/2020 11:24,StillImage,GEODETIC_DATUM_ASSUMED_WGS84
1258917350,7bd65a7a-f762-11e1-a439-00145eb45e9a,urn:catalog:MO:Tropicos:1678628,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha angustifolia,,SPECIES,Typha angustifolia L.,Typha angustifolia L.,L.,US,Pelican key,Florida,,,90fd6680-349f-11d8-aa2d-b8a03c50a862,,,,,,,,,###############################################################################################################################################################################################################################################################,,,1891,5289461,5289461,PRESERVED_SPECIMEN,MO,MO,1678628,Simpson 281,,,CC_BY_4_0,Missouri Botanical Garden,Joesph H. Simpson,,,1/10/2020 2:09,,
1988623548,c8d12f8a-7e39-4e2c-92d7-825d590ad15b,06f61281-7e0b-4a46-a59a-4dd8c1bdd6d4,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha angustifolia,,SPECIES,Typha angustifolia L.,Typha angustifolia,,US,Near Port Huron,Michigan,,,174c6da2-e002-42fe-9f56-2f9d670240f4,,,,,,,,,###############################################################################################################################################################################################################################################################,20,7,1892,5289461,5289461,PRESERVED_SPECIMEN,MICH,Angiosperms,1269585,,,,CC_BY_NC_4_0,,Charles K. Dodge,,,12/30/2019 7:35,,
1998638394,861e6afe-f762-11e1-a439-00145eb45e9a,4bfd04f2-1ad2-11e5-b5e0-001ec9fd629b,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha angustifolia,,SPECIES,Typha angustifolia L.,Typha angustifolia Linnaeus,Linnaeus,US,Providence,Rhode Island,present,,485ff490-e3b7-11db-9acc-b8a03c50a862,,,,,,,,,###############################################################################################################################################################################################################################################################,26,6,1893,5289461,5289461,PRESERVED_SPECIMEN,NEBC,NEBC,barcode-00652869,,,,CC_BY_4_0,President and Fellows of Harvard College,[no data available],,,11/13/2019 16:14,StillImage,
1989040423,c8d12f8a-7e39-4e2c-92d7-825d590ad15b,7640b494-c61e-4a5b-8fc2-33ae566269eb,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha angustifolia,,SPECIES,Typha angustifolia L.,Typha angustifolia,,US,Near Port Huron,Michigan,,,174c6da2-e002-42fe-9f56-2f9d670240f4,,,,,,,,,###############################################################################################################################################################################################################################################################,7,8,1893,5289461,5289461,PRESERVED_SPECIMEN,MICH,Angiosperms,1269593,,,,CC_BY_NC_4_0,,Charles K. Dodge,,,12/30/2019 7:35,,
1929236308,d415c253-4d61-4459-9d25-4015b9084fb0,67e026ff-5a25-4c38-811c-066c42814fe3,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha angustifolia,,SPECIES,Typha angustifolia L.,Typha angustifolia L.,L.,US,"Dyke, Wash.",District of Columbia,,,ae447c50-b8a8-11d8-92a4-b8a03c50a862,38.760468,-77.050107,911.57,,,,,,###############################################################################################################################################################################################################################################################,12,6,1893,5289461,5289461,PRESERVED_SPECIMEN,NY,NY,02432405,s.n.,,,CC0_1_0,The New York Botanical Garden,E. S. Burgess,,,1/4/2020 11:24,StillImage,GEODETIC_DATUM_ASSUMED_WGS84
1928057152,d415c253-4d61-4459-9d25-4015b9084fb0,1485c5ec-9427-4287-8fa1-52d09d510981,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha angustifolia,,SPECIES,Typha angustifolia L.,Typha angustifolia L.,L.,US,Vicinity of Great Bridge.,Virginia,,,ae447c50-b8a8-11d8-92a4-b8a03c50a862,,,,,,,,,###############################################################################################################################################################################################################################################################,25,5,1893,5289461,5289461,PRESERVED_SPECIMEN,NY,NY,02432430,s.n.,,,CC0_1_0,The New York Botanical Garden,N. L. Britton,,,1/4/2020 11:24,StillImage,
1319553172,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/367f899c4-67c3-4465-93b4-a4b54d5fb605,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha angustifolia,,SPECIES,Typha angustifolia L.,Typha angustifolia,L.,US,Harrington Park,New Jersey,,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,,,,,,,,,###############################################################################################################################################################################################################################################################,,6,1893,5289461,5289461,PRESERVED_SPECIMEN,US,Botany,311060,s.n.,,,CC0_1_0,,C. L. Pollard,,,1/15/2020 5:05,,
1998537290,861e6afe-f762-11e1-a439-00145eb45e9a,34fc0163-1b1e-4060-a204-5d51e19df7fc,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha angustifolia,,SPECIES,Typha angustifolia L.,Typha angustifolia Linnaeus,Linnaeus,US,"Blue Hills Reserv., W. Saw Cut Pass",Massachusetts,present,,485ff490-e3b7-11db-9acc-b8a03c50a862,,,,,,,,,###############################################################################################################################################################################################################################################################,15,8,1894,5289461,5289461,PRESERVED_SPECIMEN,NEBC,NEBC,barcode-00299954,,,,CC_BY_4_0,President and Fellows of Harvard College,W. H. Manning,,,11/13/2019 16:14,StillImage,
1989520559,c8d12f8a-7e39-4e2c-92d7-825d590ad15b,f5dadebd-a80f-404a-8c4c-feb79de08bd9,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha angustifolia,,SPECIES,Typha angustifolia L.,Typha angustifolia,,US,Contact UM Herbarium,New Jersey,,,174c6da2-e002-42fe-9f56-2f9d670240f4,,,,,,,,,###############################################################################################################################################################################################################################################################,3,7,1894,5289461,5289461,PRESERVED_SPECIMEN,MICH,Angiosperms,1207448,,,,CC_BY_NC_4_0,,Burton E. Livingston,,,12/30/2019 7:35,StillImage,
1931103327,d415c253-4d61-4459-9d25-4015b9084fb0,ebfa54e2-b0eb-4f27-b4d1-57f46f54f160,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha angustifolia,,SPECIES,Typha angustifolia L.,Typha angustifolia L.,,US,New Durham.,New Jersey,,,ae447c50-b8a8-11d8-92a4-b8a03c50a862,,,,,,,,,###############################################################################################################################################################################################################################################################,,8,1894,5289461,5289461,PRESERVED_SPECIMEN,NY,NY,02432417,s.n.,,,CC0_1_0,The New York Botanical Garden,T. H. Kearney,,,1/4/2020 11:24,StillImage,
1322309477,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3e1ee40f2-14a7-4b05-adaa-d6128d4cb46e,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha angustifolia,,SPECIES,Typha angustifolia L.,Typha angustifolia,L.,US,New Durham,New Jersey,,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,,,,,,,,,###############################################################################################################################################################################################################################################################,14,6,1894,5289461,5289461,PRESERVED_SPECIMEN,US,Botany,311059,s.n.,,,CC0_1_0,,C. L. Pollard,,,1/15/2020 5:05,,
1930392189,d415c253-4d61-4459-9d25-4015b9084fb0,b9a8c899-4943-43c8-819f-3144e3026dbb,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha angustifolia,,SPECIES,Typha angustifolia L.,Typha angustifolia L.,,US,Northern United States.,,,,ae447c50-b8a8-11d8-92a4-b8a03c50a862,,,,,,,,,###############################################################################################################################################################################################################################################################,2,7,1895,5289461,5289461,PRESERVED_SPECIMEN,NY,NY,02432372,s.n.,,,CC0_1_0,The New York Botanical Garden,G. T. Hastings,,,1/4/2020 11:24,StillImage,
1998762571,861e6afe-f762-11e1-a439-00145eb45e9a,67f6b326-1e81-11e5-b5e0-001ec9fd629b,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha angustifolia,,SPECIES,Typha angustifolia L.,Typha angustifolia Linnaeus,Linnaeus,US,"Boston, Bay State road",Massachusetts,present,,485ff490-e3b7-11db-9acc-b8a03c50a862,,,,,,,,,###############################################################################################################################################################################################################################################################,27,6,1896,5289461,5289461,PRESERVED_SPECIMEN,NEBC,NEBC,barcode-00666100,,,,CC_BY_4_0,President and Fellows of Harvard College,E. F. Williams,,,11/13/2019 16:14,StillImage,
1998757902,861e6afe-f762-11e1-a439-00145eb45e9a,66c06650-1e81-11e5-b5e0-001ec9fd629b,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha angustifolia,,SPECIES,Typha angustifolia L.,Typha angustifolia Linnaeus,Linnaeus,US,"Boston, Bay State road",Massachusetts,present,,485ff490-e3b7-11db-9acc-b8a03c50a862,,,,,,,,,###############################################################################################################################################################################################################################################################,27,6,1896,5289461,5289461,PRESERVED_SPECIMEN,NEBC,NEBC,barcode-00666099,,,,CC_BY_4_0,President and Fellows of Harvard College,E. F. Williams,,,11/13/2019 16:14,StillImage,
1998735988,861e6afe-f762-11e1-a439-00145eb45e9a,61f6b12e-1e81-11e5-b5e0-001ec9fd629b,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha angustifolia,,SPECIES,Typha angustifolia L.,Typha angustifolia Linnaeus,Linnaeus,US,Boston,Massachusetts,present,,485ff490-e3b7-11db-9acc-b8a03c50a862,,,,,,,,,###############################################################################################################################################################################################################################################################,27,6,1896,5289461,5289461,PRESERVED_SPECIMEN,GH,GH,barcode-00666095,,,,CC_BY_4_0,President and Fellows of Harvard College,E. F. Williams,,,11/13/2019 16:14,StillImage,
1998731203,861e6afe-f762-11e1-a439-00145eb45e9a,60c8d50c-1e81-11e5-b5e0-001ec9fd629b,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha angustifolia,,SPECIES,Typha angustifolia L.,Typha angustifolia Linnaeus,Linnaeus,US,"Boston, Bay State Road",Massachusetts,present,,485ff490-e3b7-11db-9acc-b8a03c50a862,,,,,,,,,###############################################################################################################################################################################################################################################################,27,6,1896,5289461,5289461,PRESERVED_SPECIMEN,GH,GH,barcode-00666094,,,,CC_BY_4_0,President and Fellows of Harvard College,E. F. Williams,,,11/13/2019 16:14,StillImage,
1931200978,d415c253-4d61-4459-9d25-4015b9084fb0,f2e7d67c-9528-4ce9-8611-b1b80bebbd0d,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha angustifolia,,SPECIES,Typha angustifolia L.,Typha angustifolia L.,,US,Pine,Indiana,,,ae447c50-b8a8-11d8-92a4-b8a03c50a862,,,,,,,,,###############################################################################################################################################################################################################################################################,26,6,1896,5289461,5289461,PRESERVED_SPECIMEN,NY,NY,752398,s.n.,J. B. Grace,12/31/1982 16:00,CC0_1_0,The New York Botanical Garden,L. M. Umbach,,,1/4/2020 11:24,StillImage,
1851594291,17d312c2-9ab3-4aca-a383-6af5fb79dca0,urn:catalog:BUF:Botany:211,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha angustifolia,,SPECIES,Typha angustifolia L.,Typha angustifolia,Linnaeus,US,",, Pine,",Indiana,present,,6868c999-a2f9-4728-87a5-e7a43a35f420,,,,,,,,,###############################################################################################################################################################################################################################################################,26,6,1896,5289461,5289461,PRESERVED_SPECIMEN,BUF,Botany,211,,,,CC0_1_0,,"Umbach, L. M.",,NATIVE,11/13/2019 8:34,,
1320319892,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/389eb986c-c7ba-4d79-a041-73f6785f7917,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha angustifolia,,SPECIES,Typha angustifolia L.,Typha angustifolia,L.,US,Old Fish Pond,District of Columbia,,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,38.8875,-77.0125,,,,,,,###############################################################################################################################################################################################################################################################,22,6,1896,5289461,5289461,PRESERVED_SPECIMEN,US,Botany,364261,s.n.,,,CC0_1_0,,E. S. Steele,,,1/15/2020 5:05,,GEODETIC_DATUM_ASSUMED_WGS84
